"","SeedID","Geno_Cross","Date","Tray","Total_Area.cm.","X96_Well_Plate_1","Position","Isolate","Flat","QC","Note"
"1","2A12","A - Ws/Col",22016,4,15.114,"PLATE1","B9","Control","O","Ler/Colo","good"
"2","2A12","A - Ws/Col",22016,4,15.114,"PLATE1","A3","1.2.16","O","Col-0","fail"
"3","2A12","A - Ws/Col",22016,4,15.114,"PLATE1","A12","MEA PGG","O","Col-0","fail"
"4","2A12","A - Ws/Col",22016,4,15.114,"PLATE1","C6","1.3.19","O","Col-0","fail"
"5","2A12","A - Ws/Col",22016,4,15.114,"PLATE1","D3","Noble Rot","O","Col-0","fail"
"6","2A12","A - Ws/Col",21416,4,6.042,"PLATE1","B9","Control","O","Ler/Colo","good"
"7","2A12","A - Ws/Col",21416,4,6.042,"PLATE1","A3","1.2.16","O","Col-0","fail"
"8","2A12","A - Ws/Col",21416,4,6.042,"PLATE1","A12","MEA PGG","O","Col-0","fail"
"9","2A12","A - Ws/Col",21416,4,6.042,"PLATE1","C6","1.3.19","O","Col-0","fail"
"10","2A12","A - Ws/Col",21416,4,6.042,"PLATE1","D3","Noble Rot","O","Col-0","fail"
"11","2A12","A - Ws/Col",20416,4,0.996,"PLATE1","B9","Control","O","Ler/Colo","good"
"12","2A12","A - Ws/Col",20416,4,0.996,"PLATE1","A3","1.2.16","O","Col-0","fail"
"13","2A12","A - Ws/Col",20416,4,0.996,"PLATE1","A12","MEA PGG","O","Col-0","fail"
"14","2A12","A - Ws/Col",20416,4,0.996,"PLATE1","C6","1.3.19","O","Col-0","fail"
"15","2A12","A - Ws/Col",20416,4,0.996,"PLATE1","D3","Noble Rot","O","Col-0","fail"
"16","2A12","A - Ws/Col",21216,4,4.346,"PLATE1","B9","Control","O","Ler/Colo","good"
"17","2A12","A - Ws/Col",21216,4,4.346,"PLATE1","A3","1.2.16","O","Col-0","fail"
"18","2A12","A - Ws/Col",21216,4,4.346,"PLATE1","A12","MEA PGG","O","Col-0","fail"
"19","2A12","A - Ws/Col",21216,4,4.346,"PLATE1","C6","1.3.19","O","Col-0","fail"
"20","2A12","A - Ws/Col",21216,4,4.346,"PLATE1","D3","Noble Rot","O","Col-0","fail"
"21","2A12","A - Ws/Col",20616,4,1.7,"PLATE1","B9","Control","O","Ler/Colo","good"
"22","2A12","A - Ws/Col",20616,4,1.7,"PLATE1","A3","1.2.16","O","Col-0","fail"
"23","2A12","A - Ws/Col",20616,4,1.7,"PLATE1","A12","MEA PGG","O","Col-0","fail"
"24","2A12","A - Ws/Col",20616,4,1.7,"PLATE1","C6","1.3.19","O","Col-0","fail"
"25","2A12","A - Ws/Col",20616,4,1.7,"PLATE1","D3","Noble Rot","O","Col-0","fail"
"26","2A12","A - Ws/Col",22216,4,21.378,"PLATE1","B9","Control","O","Ler/Colo","good"
"27","2A12","A - Ws/Col",22216,4,21.378,"PLATE1","A3","1.2.16","O","Col-0","fail"
"28","2A12","A - Ws/Col",22216,4,21.378,"PLATE1","A12","MEA PGG","O","Col-0","fail"
"29","2A12","A - Ws/Col",22216,4,21.378,"PLATE1","C6","1.3.19","O","Col-0","fail"
"30","2A12","A - Ws/Col",22216,4,21.378,"PLATE1","D3","Noble Rot","O","Col-0","fail"
"31","2A12","A - Ws/Col",20816,4,2.213,"PLATE1","B9","Control","O","Ler/Colo","good"
"32","2A12","A - Ws/Col",20816,4,2.213,"PLATE1","A3","1.2.16","O","Col-0","fail"
"33","2A12","A - Ws/Col",20816,4,2.213,"PLATE1","A12","MEA PGG","O","Col-0","fail"
"34","2A12","A - Ws/Col",20816,4,2.213,"PLATE1","C6","1.3.19","O","Col-0","fail"
"35","2A12","A - Ws/Col",20816,4,2.213,"PLATE1","D3","Noble Rot","O","Col-0","fail"
"36","2A12","A - Ws/Col",21816,4,12.595,"PLATE1","B9","Control","O","Ler/Colo","good"
"37","2A12","A - Ws/Col",21816,4,12.595,"PLATE1","A3","1.2.16","O","Col-0","fail"
"38","2A12","A - Ws/Col",21816,4,12.595,"PLATE1","A12","MEA PGG","O","Col-0","fail"
"39","2A12","A - Ws/Col",21816,4,12.595,"PLATE1","C6","1.3.19","O","Col-0","fail"
"40","2A12","A - Ws/Col",21816,4,12.595,"PLATE1","D3","Noble Rot","O","Col-0","fail"
"41","2A12","A - Ws/Col",21016,4,2.993,"PLATE1","B9","Control","O","Ler/Colo","good"
"42","2A12","A - Ws/Col",21016,4,2.993,"PLATE1","A3","1.2.16","O","Col-0","fail"
"43","2A12","A - Ws/Col",21016,4,2.993,"PLATE1","A12","MEA PGG","O","Col-0","fail"
"44","2A12","A - Ws/Col",21016,4,2.993,"PLATE1","C6","1.3.19","O","Col-0","fail"
"45","2A12","A - Ws/Col",21016,4,2.993,"PLATE1","D3","Noble Rot","O","Col-0","fail"
"46","2A12","A - Ws/Col",13016,4,0.282,"PLATE1","B9","Control","O","Ler/Colo","good"
"47","2A12","A - Ws/Col",13016,4,0.282,"PLATE1","A3","1.2.16","O","Col-0","fail"
"48","2A12","A - Ws/Col",13016,4,0.282,"PLATE1","A12","MEA PGG","O","Col-0","fail"
"49","2A12","A - Ws/Col",13016,4,0.282,"PLATE1","C6","1.3.19","O","Col-0","fail"
"50","2A12","A - Ws/Col",13016,4,0.282,"PLATE1","D3","Noble Rot","O","Col-0","fail"
"51","2A12","A - Ws/Col",21616,4,8.861,"PLATE1","B9","Control","O","Ler/Colo","good"
"52","2A12","A - Ws/Col",21616,4,8.861,"PLATE1","A3","1.2.16","O","Col-0","fail"
"53","2A12","A - Ws/Col",21616,4,8.861,"PLATE1","A12","MEA PGG","O","Col-0","fail"
"54","2A12","A - Ws/Col",21616,4,8.861,"PLATE1","C6","1.3.19","O","Col-0","fail"
"55","2A12","A - Ws/Col",21616,4,8.861,"PLATE1","D3","Noble Rot","O","Col-0","fail"
"56","2A22","A - Ws/Col",13016,4,0.335,"PLATE1","C7","1.3.19","O","","good"
"57","2A22","A - Ws/Col",13016,4,0.335,"PLATE1","A4","1.2.16","O","","good"
"58","2A22","A - Ws/Col",13016,4,0.335,"PLATE1","B1","MEA PGG","O","","good"
"59","2A22","A - Ws/Col",13016,4,0.335,"PLATE1","D4","Noble Rot","O","","good"
"60","2A22","A - Ws/Col",13016,4,0.335,"PLATE1","B10","Control","O","","good"
"61","2A22","A - Ws/Col",20616,4,1.816,"PLATE1","C7","1.3.19","O","","good"
"62","2A22","A - Ws/Col",20616,4,1.816,"PLATE1","A4","1.2.16","O","","good"
"63","2A22","A - Ws/Col",20616,4,1.816,"PLATE1","B1","MEA PGG","O","","good"
"64","2A22","A - Ws/Col",20616,4,1.816,"PLATE1","D4","Noble Rot","O","","good"
"65","2A22","A - Ws/Col",20616,4,1.816,"PLATE1","B10","Control","O","","good"
"66","2A22","A - Ws/Col",21216,4,4.895,"PLATE1","C7","1.3.19","O","","good"
"67","2A22","A - Ws/Col",21216,4,4.895,"PLATE1","A4","1.2.16","O","","good"
"68","2A22","A - Ws/Col",21216,4,4.895,"PLATE1","B1","MEA PGG","O","","good"
"69","2A22","A - Ws/Col",21216,4,4.895,"PLATE1","D4","Noble Rot","O","","good"
"70","2A22","A - Ws/Col",21216,4,4.895,"PLATE1","B10","Control","O","","good"
"71","2A22","A - Ws/Col",21016,4,3.358,"PLATE1","C7","1.3.19","O","","good"
"72","2A22","A - Ws/Col",21016,4,3.358,"PLATE1","A4","1.2.16","O","","good"
"73","2A22","A - Ws/Col",21016,4,3.358,"PLATE1","B1","MEA PGG","O","","good"
"74","2A22","A - Ws/Col",21016,4,3.358,"PLATE1","D4","Noble Rot","O","","good"
"75","2A22","A - Ws/Col",21016,4,3.358,"PLATE1","B10","Control","O","","good"
"76","2A22","A - Ws/Col",21816,4,15,"PLATE1","C7","1.3.19","O","","good"
"77","2A22","A - Ws/Col",21816,4,15,"PLATE1","A4","1.2.16","O","","good"
"78","2A22","A - Ws/Col",21816,4,15,"PLATE1","B1","MEA PGG","O","","good"
"79","2A22","A - Ws/Col",21816,4,15,"PLATE1","D4","Noble Rot","O","","good"
"80","2A22","A - Ws/Col",21816,4,15,"PLATE1","B10","Control","O","","good"
"81","2A22","A - Ws/Col",20816,4,2.561,"PLATE1","C7","1.3.19","O","","good"
"82","2A22","A - Ws/Col",20816,4,2.561,"PLATE1","A4","1.2.16","O","","good"
"83","2A22","A - Ws/Col",20816,4,2.561,"PLATE1","B1","MEA PGG","O","","good"
"84","2A22","A - Ws/Col",20816,4,2.561,"PLATE1","D4","Noble Rot","O","","good"
"85","2A22","A - Ws/Col",20816,4,2.561,"PLATE1","B10","Control","O","","good"
"86","2A22","A - Ws/Col",22016,4,16.652,"PLATE1","C7","1.3.19","O","","good"
"87","2A22","A - Ws/Col",22016,4,16.652,"PLATE1","A4","1.2.16","O","","good"
"88","2A22","A - Ws/Col",22016,4,16.652,"PLATE1","B1","MEA PGG","O","","good"
"89","2A22","A - Ws/Col",22016,4,16.652,"PLATE1","D4","Noble Rot","O","","good"
"90","2A22","A - Ws/Col",22016,4,16.652,"PLATE1","B10","Control","O","","good"
"91","2A22","A - Ws/Col",21616,4,10.417,"PLATE1","C7","1.3.19","O","","good"
"92","2A22","A - Ws/Col",21616,4,10.417,"PLATE1","A4","1.2.16","O","","good"
"93","2A22","A - Ws/Col",21616,4,10.417,"PLATE1","B1","MEA PGG","O","","good"
"94","2A22","A - Ws/Col",21616,4,10.417,"PLATE1","D4","Noble Rot","O","","good"
"95","2A22","A - Ws/Col",21616,4,10.417,"PLATE1","B10","Control","O","","good"
"96","2A22","A - Ws/Col",22216,4,21.261,"PLATE1","C7","1.3.19","O","","good"
"97","2A22","A - Ws/Col",22216,4,21.261,"PLATE1","A4","1.2.16","O","","good"
"98","2A22","A - Ws/Col",22216,4,21.261,"PLATE1","B1","MEA PGG","O","","good"
"99","2A22","A - Ws/Col",22216,4,21.261,"PLATE1","D4","Noble Rot","O","","good"
"100","2A22","A - Ws/Col",22216,4,21.261,"PLATE1","B10","Control","O","","good"
"101","2A22","A - Ws/Col",20416,4,1.174,"PLATE1","C7","1.3.19","O","","good"
"102","2A22","A - Ws/Col",20416,4,1.174,"PLATE1","A4","1.2.16","O","","good"
"103","2A22","A - Ws/Col",20416,4,1.174,"PLATE1","B1","MEA PGG","O","","good"
"104","2A22","A - Ws/Col",20416,4,1.174,"PLATE1","D4","Noble Rot","O","","good"
"105","2A22","A - Ws/Col",20416,4,1.174,"PLATE1","B10","Control","O","","good"
"106","2A22","A - Ws/Col",21416,4,6.592,"PLATE1","C7","1.3.19","O","","good"
"107","2A22","A - Ws/Col",21416,4,6.592,"PLATE1","A4","1.2.16","O","","good"
"108","2A22","A - Ws/Col",21416,4,6.592,"PLATE1","B1","MEA PGG","O","","good"
"109","2A22","A - Ws/Col",21416,4,6.592,"PLATE1","D4","Noble Rot","O","","good"
"110","2A22","A - Ws/Col",21416,4,6.592,"PLATE1","B10","Control","O","","good"
"111","2A31","A - Ws/Col",21816,3,13.878,"PLATE2","G3","Noble Rot","I","Ler","fail"
"112","2A31","A - Ws/Col",21816,3,13.878,"PLATE2","E3","1.3.19","I","Ler","fail"
"113","2A31","A - Ws/Col",21816,3,13.878,"PLATE2","F7","MEA PGG","I","Ler","fail"
"114","2A31","A - Ws/Col",21816,3,13.878,"PLATE2","D7","1.2.16","I","Col-0","fail"
"115","2A31","A - Ws/Col",21816,3,13.878,"PLATE2","E11","Control","I","Ler","fail"
"116","2A31","A - Ws/Col",13016,3,0.404,"PLATE2","G3","Noble Rot","I","Ler","fail"
"117","2A31","A - Ws/Col",13016,3,0.404,"PLATE2","E3","1.3.19","I","Ler","fail"
"118","2A31","A - Ws/Col",13016,3,0.404,"PLATE2","F7","MEA PGG","I","Ler","fail"
"119","2A31","A - Ws/Col",13016,3,0.404,"PLATE2","D7","1.2.16","I","Col-0","fail"
"120","2A31","A - Ws/Col",13016,3,0.404,"PLATE2","E11","Control","I","Ler","fail"
"121","2A31","A - Ws/Col",22216,3,19.795,"PLATE2","G3","Noble Rot","I","Ler","fail"
"122","2A31","A - Ws/Col",22216,3,19.795,"PLATE2","E3","1.3.19","I","Ler","fail"
"123","2A31","A - Ws/Col",22216,3,19.795,"PLATE2","F7","MEA PGG","I","Ler","fail"
"124","2A31","A - Ws/Col",22216,3,19.795,"PLATE2","D7","1.2.16","I","Col-0","fail"
"125","2A31","A - Ws/Col",22216,3,19.795,"PLATE2","E11","Control","I","Ler","fail"
"126","2A31","A - Ws/Col",21016,3,4.05,"PLATE2","G3","Noble Rot","I","Ler","fail"
"127","2A31","A - Ws/Col",21016,3,4.05,"PLATE2","E3","1.3.19","I","Ler","fail"
"128","2A31","A - Ws/Col",21016,3,4.05,"PLATE2","F7","MEA PGG","I","Ler","fail"
"129","2A31","A - Ws/Col",21016,3,4.05,"PLATE2","D7","1.2.16","I","Col-0","fail"
"130","2A31","A - Ws/Col",21016,3,4.05,"PLATE2","E11","Control","I","Ler","fail"
"131","2A31","A - Ws/Col",21416,3,7.08,"PLATE2","G3","Noble Rot","I","Ler","fail"
"132","2A31","A - Ws/Col",21416,3,7.08,"PLATE2","E3","1.3.19","I","Ler","fail"
"133","2A31","A - Ws/Col",21416,3,7.08,"PLATE2","F7","MEA PGG","I","Ler","fail"
"134","2A31","A - Ws/Col",21416,3,7.08,"PLATE2","D7","1.2.16","I","Col-0","fail"
"135","2A31","A - Ws/Col",21416,3,7.08,"PLATE2","E11","Control","I","Ler","fail"
"136","2A31","A - Ws/Col",21616,3,10.763,"PLATE2","G3","Noble Rot","I","Ler","fail"
"137","2A31","A - Ws/Col",21616,3,10.763,"PLATE2","E3","1.3.19","I","Ler","fail"
"138","2A31","A - Ws/Col",21616,3,10.763,"PLATE2","F7","MEA PGG","I","Ler","fail"
"139","2A31","A - Ws/Col",21616,3,10.763,"PLATE2","D7","1.2.16","I","Col-0","fail"
"140","2A31","A - Ws/Col",21616,3,10.763,"PLATE2","E11","Control","I","Ler","fail"
"141","2A31","A - Ws/Col",20816,3,2.54,"PLATE2","G3","Noble Rot","I","Ler","fail"
"142","2A31","A - Ws/Col",20816,3,2.54,"PLATE2","E3","1.3.19","I","Ler","fail"
"143","2A31","A - Ws/Col",20816,3,2.54,"PLATE2","F7","MEA PGG","I","Ler","fail"
"144","2A31","A - Ws/Col",20816,3,2.54,"PLATE2","D7","1.2.16","I","Col-0","fail"
"145","2A31","A - Ws/Col",20816,3,2.54,"PLATE2","E11","Control","I","Ler","fail"
"146","2A31","A - Ws/Col",21216,3,5.074,"PLATE2","G3","Noble Rot","I","Ler","fail"
"147","2A31","A - Ws/Col",21216,3,5.074,"PLATE2","E3","1.3.19","I","Ler","fail"
"148","2A31","A - Ws/Col",21216,3,5.074,"PLATE2","F7","MEA PGG","I","Ler","fail"
"149","2A31","A - Ws/Col",21216,3,5.074,"PLATE2","D7","1.2.16","I","Col-0","fail"
"150","2A31","A - Ws/Col",21216,3,5.074,"PLATE2","E11","Control","I","Ler","fail"
"151","2A31","A - Ws/Col",20616,3,2.258,"PLATE2","G3","Noble Rot","I","Ler","fail"
"152","2A31","A - Ws/Col",20616,3,2.258,"PLATE2","E3","1.3.19","I","Ler","fail"
"153","2A31","A - Ws/Col",20616,3,2.258,"PLATE2","F7","MEA PGG","I","Ler","fail"
"154","2A31","A - Ws/Col",20616,3,2.258,"PLATE2","D7","1.2.16","I","Col-0","fail"
"155","2A31","A - Ws/Col",20616,3,2.258,"PLATE2","E11","Control","I","Ler","fail"
"156","2A31","A - Ws/Col",20216,3,0.821,"PLATE2","G3","Noble Rot","I","Ler","fail"
"157","2A31","A - Ws/Col",20216,3,0.821,"PLATE2","E3","1.3.19","I","Ler","fail"
"158","2A31","A - Ws/Col",20216,3,0.821,"PLATE2","F7","MEA PGG","I","Ler","fail"
"159","2A31","A - Ws/Col",20216,3,0.821,"PLATE2","D7","1.2.16","I","Col-0","fail"
"160","2A31","A - Ws/Col",20216,3,0.821,"PLATE2","E11","Control","I","Ler","fail"
"161","2A31","A - Ws/Col",20116,3,0.637,"PLATE2","G3","Noble Rot","I","Ler","fail"
"162","2A31","A - Ws/Col",20116,3,0.637,"PLATE2","E3","1.3.19","I","Ler","fail"
"163","2A31","A - Ws/Col",20116,3,0.637,"PLATE2","F7","MEA PGG","I","Ler","fail"
"164","2A31","A - Ws/Col",20116,3,0.637,"PLATE2","D7","1.2.16","I","Col-0","fail"
"165","2A31","A - Ws/Col",20116,3,0.637,"PLATE2","E11","Control","I","Ler","fail"
"166","2A31","A - Ws/Col",20416,3,1.368,"PLATE2","G3","Noble Rot","I","Ler","fail"
"167","2A31","A - Ws/Col",20416,3,1.368,"PLATE2","E3","1.3.19","I","Ler","fail"
"168","2A31","A - Ws/Col",20416,3,1.368,"PLATE2","F7","MEA PGG","I","Ler","fail"
"169","2A31","A - Ws/Col",20416,3,1.368,"PLATE2","D7","1.2.16","I","Col-0","fail"
"170","2A31","A - Ws/Col",20416,3,1.368,"PLATE2","E11","Control","I","Ler","fail"
"171","2A31","A - Ws/Col",13116,3,0.426,"PLATE2","G3","Noble Rot","I","Ler","fail"
"172","2A31","A - Ws/Col",13116,3,0.426,"PLATE2","E3","1.3.19","I","Ler","fail"
"173","2A31","A - Ws/Col",13116,3,0.426,"PLATE2","F7","MEA PGG","I","Ler","fail"
"174","2A31","A - Ws/Col",13116,3,0.426,"PLATE2","D7","1.2.16","I","Col-0","fail"
"175","2A31","A - Ws/Col",13116,3,0.426,"PLATE2","E11","Control","I","Ler","fail"
"176","2A31","A - Ws/Col",22016,3,15.584,"PLATE2","G3","Noble Rot","I","Ler","fail"
"177","2A31","A - Ws/Col",22016,3,15.584,"PLATE2","E3","1.3.19","I","Ler","fail"
"178","2A31","A - Ws/Col",22016,3,15.584,"PLATE2","F7","MEA PGG","I","Ler","fail"
"179","2A31","A - Ws/Col",22016,3,15.584,"PLATE2","D7","1.2.16","I","Col-0","fail"
"180","2A31","A - Ws/Col",22016,3,15.584,"PLATE2","E11","Control","I","Ler","fail"
"181","2A31","A - Ws/Col",22416,3,24.637,"PLATE2","G3","Noble Rot","I","Ler","fail"
"182","2A31","A - Ws/Col",22416,3,24.637,"PLATE2","E3","1.3.19","I","Ler","fail"
"183","2A31","A - Ws/Col",22416,3,24.637,"PLATE2","F7","MEA PGG","I","Ler","fail"
"184","2A31","A - Ws/Col",22416,3,24.637,"PLATE2","D7","1.2.16","I","Col-0","fail"
"185","2A31","A - Ws/Col",22416,3,24.637,"PLATE2","E11","Control","I","Ler","fail"
"186","2A41","A - Ws/Col",21416,3,4.166,"PLATE2","F2","Control","I","Ler/Colo","fail"
"187","2A41","A - Ws/Col",21416,3,4.166,"PLATE2","G6","Noble Rot","I","Col-0","fail"
"188","2A41","A - Ws/Col",21416,3,4.166,"PLATE2","E6","1.3.19","I","Ler/colo","fail"
"189","2A41","A - Ws/Col",21416,3,4.166,"PLATE2","D10","1.2.16","I","Col-0","fail"
"190","2A41","A - Ws/Col",21416,3,4.166,"PLATE2","F10","MEA PGG","I","Col-0","fail"
"191","2A41","A - Ws/Col",20116,3,0.545,"PLATE2","F2","Control","I","Ler/Colo","fail"
"192","2A41","A - Ws/Col",20116,3,0.545,"PLATE2","G6","Noble Rot","I","Col-0","fail"
"193","2A41","A - Ws/Col",20116,3,0.545,"PLATE2","E6","1.3.19","I","Ler/colo","fail"
"194","2A41","A - Ws/Col",20116,3,0.545,"PLATE2","D10","1.2.16","I","Col-0","fail"
"195","2A41","A - Ws/Col",20116,3,0.545,"PLATE2","F10","MEA PGG","I","Col-0","fail"
"196","2A41","A - Ws/Col",21616,3,4.95,"PLATE2","F2","Control","I","Ler/Colo","fail"
"197","2A41","A - Ws/Col",21616,3,4.95,"PLATE2","G6","Noble Rot","I","Col-0","fail"
"198","2A41","A - Ws/Col",21616,3,4.95,"PLATE2","E6","1.3.19","I","Ler/colo","fail"
"199","2A41","A - Ws/Col",21616,3,4.95,"PLATE2","D10","1.2.16","I","Col-0","fail"
"200","2A41","A - Ws/Col",21616,3,4.95,"PLATE2","F10","MEA PGG","I","Col-0","fail"
"201","2A41","A - Ws/Col",13016,3,0.39,"PLATE2","F2","Control","I","Ler/Colo","fail"
"202","2A41","A - Ws/Col",13016,3,0.39,"PLATE2","G6","Noble Rot","I","Col-0","fail"
"203","2A41","A - Ws/Col",13016,3,0.39,"PLATE2","E6","1.3.19","I","Ler/colo","fail"
"204","2A41","A - Ws/Col",13016,3,0.39,"PLATE2","D10","1.2.16","I","Col-0","fail"
"205","2A41","A - Ws/Col",13016,3,0.39,"PLATE2","F10","MEA PGG","I","Col-0","fail"
"206","2A41","A - Ws/Col",22216,3,9.546,"PLATE2","F2","Control","I","Ler/Colo","fail"
"207","2A41","A - Ws/Col",22216,3,9.546,"PLATE2","G6","Noble Rot","I","Col-0","fail"
"208","2A41","A - Ws/Col",22216,3,9.546,"PLATE2","E6","1.3.19","I","Ler/colo","fail"
"209","2A41","A - Ws/Col",22216,3,9.546,"PLATE2","D10","1.2.16","I","Col-0","fail"
"210","2A41","A - Ws/Col",22216,3,9.546,"PLATE2","F10","MEA PGG","I","Col-0","fail"
"211","2A41","A - Ws/Col",13116,3,0.429,"PLATE2","F2","Control","I","Ler/Colo","fail"
"212","2A41","A - Ws/Col",13116,3,0.429,"PLATE2","G6","Noble Rot","I","Col-0","fail"
"213","2A41","A - Ws/Col",13116,3,0.429,"PLATE2","E6","1.3.19","I","Ler/colo","fail"
"214","2A41","A - Ws/Col",13116,3,0.429,"PLATE2","D10","1.2.16","I","Col-0","fail"
"215","2A41","A - Ws/Col",13116,3,0.429,"PLATE2","F10","MEA PGG","I","Col-0","fail"
"216","2A41","A - Ws/Col",21216,3,3.529,"PLATE2","F2","Control","I","Ler/Colo","fail"
"217","2A41","A - Ws/Col",21216,3,3.529,"PLATE2","G6","Noble Rot","I","Col-0","fail"
"218","2A41","A - Ws/Col",21216,3,3.529,"PLATE2","E6","1.3.19","I","Ler/colo","fail"
"219","2A41","A - Ws/Col",21216,3,3.529,"PLATE2","D10","1.2.16","I","Col-0","fail"
"220","2A41","A - Ws/Col",21216,3,3.529,"PLATE2","F10","MEA PGG","I","Col-0","fail"
"221","2A41","A - Ws/Col",21016,3,3.292,"PLATE2","F2","Control","I","Ler/Colo","fail"
"222","2A41","A - Ws/Col",21016,3,3.292,"PLATE2","G6","Noble Rot","I","Col-0","fail"
"223","2A41","A - Ws/Col",21016,3,3.292,"PLATE2","E6","1.3.19","I","Ler/colo","fail"
"224","2A41","A - Ws/Col",21016,3,3.292,"PLATE2","D10","1.2.16","I","Col-0","fail"
"225","2A41","A - Ws/Col",21016,3,3.292,"PLATE2","F10","MEA PGG","I","Col-0","fail"
"226","2A41","A - Ws/Col",20816,3,2.119,"PLATE2","F2","Control","I","Ler/Colo","fail"
"227","2A41","A - Ws/Col",20816,3,2.119,"PLATE2","G6","Noble Rot","I","Col-0","fail"
"228","2A41","A - Ws/Col",20816,3,2.119,"PLATE2","E6","1.3.19","I","Ler/colo","fail"
"229","2A41","A - Ws/Col",20816,3,2.119,"PLATE2","D10","1.2.16","I","Col-0","fail"
"230","2A41","A - Ws/Col",20816,3,2.119,"PLATE2","F10","MEA PGG","I","Col-0","fail"
"231","2A41","A - Ws/Col",20416,3,1.273,"PLATE2","F2","Control","I","Ler/Colo","fail"
"232","2A41","A - Ws/Col",20416,3,1.273,"PLATE2","G6","Noble Rot","I","Col-0","fail"
"233","2A41","A - Ws/Col",20416,3,1.273,"PLATE2","E6","1.3.19","I","Ler/colo","fail"
"234","2A41","A - Ws/Col",20416,3,1.273,"PLATE2","D10","1.2.16","I","Col-0","fail"
"235","2A41","A - Ws/Col",20416,3,1.273,"PLATE2","F10","MEA PGG","I","Col-0","fail"
"236","2A41","A - Ws/Col",20616,3,2.397,"PLATE2","F2","Control","I","Ler/Colo","fail"
"237","2A41","A - Ws/Col",20616,3,2.397,"PLATE2","G6","Noble Rot","I","Col-0","fail"
"238","2A41","A - Ws/Col",20616,3,2.397,"PLATE2","E6","1.3.19","I","Ler/colo","fail"
"239","2A41","A - Ws/Col",20616,3,2.397,"PLATE2","D10","1.2.16","I","Col-0","fail"
"240","2A41","A - Ws/Col",20616,3,2.397,"PLATE2","F10","MEA PGG","I","Col-0","fail"
"241","2A41","A - Ws/Col",20216,3,0.728,"PLATE2","F2","Control","I","Ler/Colo","fail"
"242","2A41","A - Ws/Col",20216,3,0.728,"PLATE2","G6","Noble Rot","I","Col-0","fail"
"243","2A41","A - Ws/Col",20216,3,0.728,"PLATE2","E6","1.3.19","I","Ler/colo","fail"
"244","2A41","A - Ws/Col",20216,3,0.728,"PLATE2","D10","1.2.16","I","Col-0","fail"
"245","2A41","A - Ws/Col",20216,3,0.728,"PLATE2","F10","MEA PGG","I","Col-0","fail"
"246","2A41","A - Ws/Col",22016,3,7.589,"PLATE2","F2","Control","I","Ler/Colo","fail"
"247","2A41","A - Ws/Col",22016,3,7.589,"PLATE2","G6","Noble Rot","I","Col-0","fail"
"248","2A41","A - Ws/Col",22016,3,7.589,"PLATE2","E6","1.3.19","I","Ler/colo","fail"
"249","2A41","A - Ws/Col",22016,3,7.589,"PLATE2","D10","1.2.16","I","Col-0","fail"
"250","2A41","A - Ws/Col",22016,3,7.589,"PLATE2","F10","MEA PGG","I","Col-0","fail"
"251","2A41","A - Ws/Col",22416,3,12.448,"PLATE2","F2","Control","I","Ler/Colo","fail"
"252","2A41","A - Ws/Col",22416,3,12.448,"PLATE2","G6","Noble Rot","I","Col-0","fail"
"253","2A41","A - Ws/Col",22416,3,12.448,"PLATE2","E6","1.3.19","I","Ler/colo","fail"
"254","2A41","A - Ws/Col",22416,3,12.448,"PLATE2","D10","1.2.16","I","Col-0","fail"
"255","2A41","A - Ws/Col",22416,3,12.448,"PLATE2","F10","MEA PGG","I","Col-0","fail"
"256","2A41","A - Ws/Col",21816,3,6.335,"PLATE2","F2","Control","I","Ler/Colo","fail"
"257","2A41","A - Ws/Col",21816,3,6.335,"PLATE2","G6","Noble Rot","I","Col-0","fail"
"258","2A41","A - Ws/Col",21816,3,6.335,"PLATE2","E6","1.3.19","I","Ler/colo","fail"
"259","2A41","A - Ws/Col",21816,3,6.335,"PLATE2","D10","1.2.16","I","Col-0","fail"
"260","2A41","A - Ws/Col",21816,3,6.335,"PLATE2","F10","MEA PGG","I","Col-0","fail"
"261","2A52","A - Ws/Col",20416,4,0.928,"PLATE2","B7","1.2.16","I","","Bad Peaks"
"262","2A52","A - Ws/Col",20416,4,0.928,"PLATE2","A1","Noble Rot","I","Ler/Colo","fail"
"263","2A52","A - Ws/Col",20416,4,0.928,"PLATE2","A10","MEA PGG","I","Col-0","fail"
"264","2A52","A - Ws/Col",20416,4,0.928,"PLATE2","D1","Control","I","Col-0","fail"
"265","2A52","A - Ws/Col",20416,4,0.928,"PLATE2","C4","1.3.19","I","Col-0","fail"
"266","2A52","A - Ws/Col",20816,4,2.883,"PLATE2","B7","1.2.16","I","","Bad Peaks"
"267","2A52","A - Ws/Col",20816,4,2.883,"PLATE2","A1","Noble Rot","I","Ler/Colo","fail"
"268","2A52","A - Ws/Col",20816,4,2.883,"PLATE2","A10","MEA PGG","I","Col-0","fail"
"269","2A52","A - Ws/Col",20816,4,2.883,"PLATE2","D1","Control","I","Col-0","fail"
"270","2A52","A - Ws/Col",20816,4,2.883,"PLATE2","C4","1.3.19","I","Col-0","fail"
"271","2A52","A - Ws/Col",21216,4,5.393,"PLATE2","B7","1.2.16","I","","Bad Peaks"
"272","2A52","A - Ws/Col",21216,4,5.393,"PLATE2","A1","Noble Rot","I","Ler/Colo","fail"
"273","2A52","A - Ws/Col",21216,4,5.393,"PLATE2","A10","MEA PGG","I","Col-0","fail"
